simulation,analysis,data,node,trial,scenario,heuristic,type,time,simulator-normalization
4,4,4,32,2,ideal,even-even,Model(B),90.38363555602007,1.01652250913335232993
4,4,4,32,2,ideal,even-even,Model(B1),90.38363555602007,1.01652250913335232993
4,4,4,32,2,ideal,even-even,Model(B2),90.38363555602007,1.01652250913335232993
4,4,4,32,2,ideal,even-even,Model(B3),90.38363555602007,1.01652250913335232993
4,4,4,32,2,transit,model-model,Simulator,1161.9343,1.0
4,4,4,32,2,transit,model-model,Model(B),106.14809782608697,10.94635065343999861007
4,4,4,32,2,transit,model-model,Model(B1),120.25242753623189,9.66246024139438518531
4,4,4,32,2,transit,model-model,Model(B2),145.61693599284928,7.97938984279313762333
4,4,4,32,2,transit,model-model,Model(B3),1166.08456284211,.99644085602849031692
4,4,4,32,2,transit,model-even,Simulator,1162.1156,1.0
4,4,4,32,2,transit,model-even,Model(B),106.14809782608697,10.94805864447999860985
4,4,4,32,2,transit,model-even,Model(B1),136.66564764492756,8.50334828119575902771
4,4,4,32,2,transit,model-even,Model(B2),162.03015610154492,7.17221798682769705106
4,4,4,32,2,transit,model-even,Model(B3),1182.4977829508057,.98276344933185076420
4,4,4,32,2,transit,even-model,Simulator,1159.9395,1.0
4,4,4,32,2,transit,even-model,Model(B),250.7888360507247,4.62516401553612196222
4,4,4,32,2,transit,even-model,Model(B1),375.7888360507247,3.08667897692263836943
4,4,4,32,2,transit,even-model,Model(B2),455.052924977654,2.54902108377165233063
4,4,4,32,2,transit,even-model,Model(B3),3644.0142588815943,.31831365565402694304
4,4,4,32,2,transit,even-even,Simulator,1158.9571,1.0
4,4,4,32,2,transit,even-even,Model(B),302.08014889039856,3.83658808517237449727
4,4,4,32,2,transit,even-even,Model(B1),427.08014889039856,2.71367588264427336900
4,4,4,32,2,transit,even-even,Model(B2),506.34423781732795,2.28887190460753880051
4,4,4,32,2,transit,even-even,Model(B3),3695.305571721268,.31362957068261054690
4,4,4,32,2,increasing0.25,model-model,Simulator,290.8454,1.0
4,4,4,32,2,increasing0.25,model-model,Model(B),79.26368602807972,3.66933982728189003303
4,4,4,32,2,increasing0.25,model-model,Model(B1),104.72968426501038,2.77710567009863384164
4,4,4,32,2,increasing0.25,model-model,Model(B2),103.62958114516123,2.80658665977422439221
4,4,4,32,2,increasing0.25,model-model,Model(B3),260.32927178561386,1.11722127137326591492
4,4,4,32,2,increasing0.25,model-even,Simulator,290.9802,1.0
4,4,4,32,2,increasing0.25,model-even,Model(B),97.91560518568842,2.97174489651758149809
4,4,4,32,2,increasing0.25,model-even,Model(B1),113.94720901268118,2.55364043157579073333
4,4,4,32,2,increasing0.25,model-even,Model(B2),112.84710589283205,2.57853489194783868337
4,4,4,32,2,increasing0.25,model-even,Model(B3),269.54679653328463,1.07951644665184768572
4,4,4,32,2,increasing0.25,even-model,Simulator,289.5735,1.0
4,4,4,32,2,increasing0.25,even-model,Model(B),98.98155467720684,2.92552992266428880018
4,4,4,32,2,increasing0.25,even-model,Model(B1),98.98155467720684,2.92552992266428880018
4,4,4,32,2,increasing0.25,even-model,Model(B2),98.98155467720684,2.92552992266428880018
4,4,4,32,2,increasing0.25,even-model,Model(B3),162.70579486600866,1.77973685718120443307
4,4,4,32,2,increasing0.25,even-even,Simulator,290.2229,1.0
4,4,4,32,2,increasing0.25,even-even,Model(B),113.11594202898551,2.56571173606662389654
4,4,4,32,2,increasing0.25,even-even,Model(B1),113.11594202898551,2.56571173606662389654
4,4,4,32,2,increasing0.25,even-even,Model(B2),113.11594202898551,2.56571173606662389654
4,4,4,32,2,increasing0.25,even-even,Model(B3),168.46674783330292,1.72273106552264093236
4,4,4,32,2,increasing0.5,model-model,Simulator,580.1078,1.0
4,4,4,32,2,increasing0.5,model-model,Model(B),75.48309178743962,7.68526813439999934091
4,4,4,32,2,increasing0.5,model-model,Model(B1),109.52859278402758,5.29640512358154214434
4,4,4,32,2,increasing0.5,model-model,Model(B2),120.70340450019543,4.80605996493711783996
4,4,4,32,2,increasing0.5,model-model,Model(B3),538.32102590731,1.07762426522772490247
4,4,4,32,2,increasing0.5,model-even,Simulator,580.0037,1.0
4,4,4,32,2,increasing0.5,model-even,Model(B),85.04726613965745,6.81978065053339662661
4,4,4,32,2,increasing0.5,model-even,Model(B1),127.47150856389986,4.55006539527420324088
4,4,4,32,2,increasing0.5,model-even,Model(B2),138.64632028006773,4.18333280557596824284
4,4,4,32,2,increasing0.5,model-even,Model(B3),556.2639416871822,1.04267714754404838163
4,4,4,32,2,increasing0.5,even-model,Simulator,578.9919,1.0
4,4,4,32,2,increasing0.5,even-model,Model(B),92.26848174470459,6.27507778443779486650
4,4,4,32,2,increasing0.5,even-model,Model(B1),150.6018150780379,3.84452139371614893173
4,4,4,32,2,increasing0.5,even-model,Model(B2),165.96718118776872,3.48859271969529572489
4,4,4,32,2,increasing0.5,even-model,Model(B3),740.191410622551,.78221915533041471344
4,4,4,32,2,increasing0.5,even-even,Simulator,580.5477,1.0
4,4,4,32,2,increasing0.5,even-even,Model(B),116.93999094202898,4.96449243174472871346
4,4,4,32,2,increasing0.5,even-even,Model(B1),175.2733242753623,3.31224219315846016325
4,4,4,32,2,increasing0.5,even-even,Model(B2),190.63869038509313,3.04527742415395628775
4,4,4,32,2,increasing0.5,even-even,Model(B3),764.8629198198754,.75902189131709838223
4,4,4,32,2,increasing0.75,model-model,Simulator,874.3962,1.0
4,4,4,32,2,increasing0.75,model-model,Model(B),106.14809782608697,8.23751172095999895403
4,4,4,32,2,increasing0.75,model-model,Model(B1),113.72424948240165,7.68874012340973188616
4,4,4,32,2,increasing0.75,model-model,Model(B2),132.96243613978837,6.57626488642788291602
4,4,4,32,2,increasing0.75,model-model,Model(B3),833.4713782599308,1.04910165220731331251
4,4,4,32,2,increasing0.75,model-even,Simulator,874.9736,1.0
4,4,4,32,2,increasing0.75,model-even,Model(B),106.14809782608697,8.24295129087999895334
4,4,4,32,2,increasing0.75,model-even,Model(B1),128.99237620772948,6.78314196329666372839
4,4,4,32,2,increasing0.75,model-even,Model(B2),148.23056286511616,5.90278808288807972297
4,4,4,32,2,increasing0.75,model-even,Model(B3),848.7395049852587,1.03090947795012433866
4,4,4,32,2,increasing0.75,even-model,Simulator,868.8779,1.0
4,4,4,32,2,increasing0.75,even-model,Model(B),164.21289466873708,5.29116730907623017676
4,4,4,32,2,increasing0.75,even-model,Model(B1),255.87956133540376,3.39565182723244397584
4,4,4,32,2,increasing0.75,even-model,Model(B2),299.1654813145238,2.90433874985234790476
4,4,4,32,2,increasing0.75,even-model,Model(B3),1875.3106010848444,.46332479510186989326
4,4,4,32,2,increasing0.75,even-even,Simulator,868.5619,1.0
4,4,4,32,2,increasing0.75,even-even,Model(B),198.56617980072463,4.37416835471007206427
4,4,4,32,2,increasing0.75,even-even,Model(B1),290.2328464673913,2.99263818886049495059
4,4,4,32,2,increasing0.75,even-even,Model(B2),333.51876644651134,2.60423696469654922870
4,4,4,32,2,increasing0.75,even-even,Model(B3),1909.6638862168322,.45482448836621053720
4,4,4,32,2,decreasing0.25,model-model,Simulator,291.2194,1.0
4,4,4,32,2,decreasing0.25,model-model,Model(B),81.42456521739132,3.57655455970183056199
4,4,4,32,2,decreasing0.25,model-model,Model(B1),290.2328464673913,1.00339917946785372834
4,4,4,32,2,decreasing0.25,model-model,Model(B2),333.51876644651134,.87317245474012876739
4,4,4,32,2,decreasing0.25,model-model,Model(B3),1909.6638862168322,.15249772596209298717
4,4,4,32,2,decreasing0.25,model-even,Simulator,290.9905,1.0
4,4,4,32,2,decreasing0.25,model-even,Model(B),95.11642323369566,3.05930868831193154668
4,4,4,32,2,decreasing0.25,model-even,Model(B1),290.2328464673913,1.00261050236673961397
4,4,4,32,2,decreasing0.25,model-even,Model(B2),333.51876644651134,.87248613653849104863
4,4,4,32,2,decreasing0.25,model-even,Model(B3),1909.6638862168322,.15237786193698778098
4,4,4,32,2,decreasing0.25,even-model,Simulator,291.4685,1.0
4,4,4,32,2,decreasing0.25,even-model,Model(B),77.78785216766619,3.74696680622779443174
4,4,4,32,2,decreasing0.25,even-model,Model(B1),290.2328464673913,1.00425745585879966932
4,4,4,32,2,decreasing0.25,even-model,Model(B2),333.51876644651134,.87391933924876990214
4,4,4,32,2,decreasing0.25,even-model,Model(B3),1909.6638862168322,.15262816776486147500
4,4,4,32,2,decreasing0.25,even-even,Simulator,290.7152,1.0
4,4,4,32,2,decreasing0.25,even-even,Model(B),98.67427884615387,2.94621053631679527323
4,4,4,32,2,decreasing0.25,even-even,Model(B1),290.2328464673913,1.00166195362957615532
4,4,4,32,2,decreasing0.25,even-even,Model(B2),333.51876644651134,.87166069573066726543
4,4,4,32,2,decreasing0.25,even-even,Model(B3),1909.6638862168322,.15223370044239860114
4,4,4,32,2,decreasing0.5,model-model,Simulator,581.2888,1.0
4,4,4,32,2,decreasing0.5,model-model,Model(B),87.2925543478261,6.65908798686077389800
4,4,4,32,2,decreasing0.5,model-model,Model(B1),257.97332015810275,2.25329037763962798457
4,4,4,32,2,decreasing0.5,model-model,Model(B2),301.25924013722283,1.92953019378002947308
4,4,4,32,2,decreasing0.5,model-model,Model(B3),1877.4043599075437,.30962365509187730742
4,4,4,32,2,decreasing0.5,model-even,Simulator,580.9466,1.0
4,4,4,32,2,decreasing0.5,model-even,Model(B),106.14809782608697,5.47298172927999930506
4,4,4,32,2,decreasing0.5,model-even,Model(B1),257.97332015810275,2.25196388387744250862
4,4,4,32,2,decreasing0.5,model-even,Model(B2),301.25924013722283,1.92839429501110165943
4,4,4,32,2,decreasing0.5,model-even,Model(B3),1877.4043599075437,.30944138215840182946
4,4,4,32,2,decreasing0.5,even-model,Simulator,580.4490,1.0
4,4,4,32,2,decreasing0.5,even-model,Model(B),144.21393795289856,4.02491609506966895222
4,4,4,32,2,decreasing0.5,even-model,Model(B1),257.97332015810275,2.25003500224078706491
4,4,4,32,2,decreasing0.5,even-model,Model(B2),301.25924013722283,1.92674256144178991169
4,4,4,32,2,decreasing0.5,even-model,Model(B3),1877.4043599075437,.30917633536793602632
4,4,4,32,2,decreasing0.5,even-even,Simulator,580.7762,1.0
4,4,4,32,2,decreasing0.5,even-even,Model(B),155.20674111186594,3.74195215903285414835
4,4,4,32,2,decreasing0.5,even-even,Model(B1),257.97332015810275,2.25130335045524377950
4,4,4,32,2,decreasing0.5,even-even,Model(B2),301.25924013722283,1.92782866920681966221
4,4,4,32,2,decreasing0.5,even-even,Model(B3),1877.4043599075437,.30935061854687575861
4,4,4,32,2,decreasing0.75,model-model,Simulator,872.8438,1.0
4,4,4,32,2,decreasing0.75,model-model,Model(B),106.14809782608697,8.22288687103999895589
4,4,4,32,2,decreasing0.75,model-model,Model(B1),221.22775135869568,3.94545347335191634013
4,4,4,32,2,decreasing0.75,model-model,Model(B2),264.5136713378157,3.29980600089767657393
4,4,4,32,2,decreasing0.75,model-model,Model(B3),1840.6587911081367,.47420184784737834500
4,4,4,32,2,decreasing0.75,model-even,Simulator,873.6986,1.0
4,4,4,32,2,decreasing0.75,model-even,Model(B),106.14809782608697,8.23093977087999895486
4,4,4,32,2,decreasing0.75,model-even,Model(B1),221.22775135869568,3.94931736472517375238
4,4,4,32,2,decreasing0.75,model-even,Model(B2),264.5136713378157,3.30303759189891566612
4,4,4,32,2,decreasing0.75,model-even,Model(B3),1840.6587911081367,.47466624679200044005
4,4,4,32,2,decreasing0.75,even-model,Simulator,870.0957,1.0
4,4,4,32,2,decreasing0.75,even-model,Model(B),201.41183574879227,4.31998296805761263724
4,4,4,32,2,decreasing0.75,even-model,Model(B1),293.07850241545896,2.96881447403665051551
4,4,4,32,2,decreasing0.75,even-model,Model(B2),373.03015579229395,2.33250767126847502107
4,4,4,32,2,decreasing0.75,even-model,Model(B3),2352.498342937479,.36986028177751793412
4,4,4,32,2,decreasing0.75,even-even,Simulator,869.6594,1.0
4,4,4,32,2,decreasing0.75,even-even,Model(B),243.33078577898553,3.57398015715899315027
4,4,4,32,2,decreasing0.75,even-even,Model(B1),334.9974524456522,2.59601795073676825761
4,4,4,32,2,decreasing0.75,even-even,Model(B2),414.9491058224871,2.09582184368421175332
4,4,4,32,2,decreasing0.75,even-even,Model(B3),2394.417292967672,.36320293983599358536
4,4,4,32,3,ideal,model-model,Simulator,74.0438,1.0
4,4,4,32,3,ideal,model-model,Model(B),72.56963059823472,1.02031386117874409647
4,4,4,32,3,ideal,model-model,Model(B1),72.56963059823472,1.02031386117874409647
4,4,4,32,3,ideal,model-model,Model(B2),72.56963059823472,1.02031386117874409647
4,4,4,32,3,ideal,model-model,Model(B3),72.56963059823472,1.02031386117874409647
4,4,4,32,3,ideal,model-even,Simulator,102.0477,1.0
4,4,4,32,3,ideal,model-even,Model(B),100.43872431915912,1.01601947547370393021
4,4,4,32,3,ideal,model-even,Model(B1),100.43872431915912,1.01601947547370393021
4,4,4,32,3,ideal,model-even,Model(B2),100.43872431915912,1.01601947547370393021
4,4,4,32,3,ideal,model-even,Model(B3),100.43872431915912,1.01601947547370393021
4,4,4,32,3,ideal,even-model,Simulator,78.9273,1.0
4,4,4,32,3,ideal,even-model,Model(B),77.42083171583852,1.01945817747981246844
4,4,4,32,3,ideal,even-model,Model(B1),77.42083171583852,1.01945817747981246844
4,4,4,32,3,ideal,even-model,Model(B2),77.42083171583852,1.01945817747981246844
4,4,4,32,3,ideal,even-model,Model(B3),77.42083171583852,1.01945817747981246844
4,4,4,32,3,ideal,even-even,Simulator,99.0019,1.0
4,4,4,32,3,ideal,even-even,Model(B),97.53324885033446,1.01505795374374534348
4,4,4,32,3,ideal,even-even,Model(B1),97.53324885033446,1.01505795374374534348
4,4,4,32,3,ideal,even-even,Model(B2),97.53324885033446,1.01505795374374534348
4,4,4,32,3,ideal,even-even,Model(B3),97.53324885033446,1.01505795374374534348
4,4,4,32,3,transit,model-model,Simulator,1161.2558,1.0
4,4,4,32,3,transit,model-model,Model(B),106.14809782608697,10.93995864063999861088
4,4,4,32,3,transit,model-model,Model(B1),119.88075362318841,9.68675758954671347213
4,4,4,32,3,transit,model-model,Model(B2),144.76220532802074,8.02181617341817860988
4,4,4,32,3,transit,model-model,Model(B3),1157.983980900506,1.00282544418010832115
4,4,4,32,3,transit,model-even,Simulator,1160.7916,1.0
4,4,4,32,3,transit,model-even,Model(B),106.14809782608697,10.93558550527999861144
4,4,4,32,3,transit,model-even,Model(B1),144.1012454710145,8.05538908567927319089
4,4,4,32,3,transit,model-even,Model(B2),168.98269717584685,6.86929265185095563626
4,4,4,32,3,transit,model-even,Model(B3),1182.204472748332,.98188733570043734896
4,4,4,32,3,transit,even-model,Simulator,1159.9541,1.0
4,4,4,32,3,transit,even-model,Model(B),249.62735507246384,4.64674274044717245646
4,4,4,32,3,transit,even-model,Model(B1),374.6273550724638,3.09628777582360802742
4,4,4,32,3,transit,even-model,Model(B2),452.3818916500649,2.56410373936291397455
4,4,4,32,3,transit,even-model,Model(B3),3618.699940314081,.32054442731698917421
4,4,4,32,3,transit,even-even,Simulator,1159.4063,1.0
4,4,4,32,3,transit,even-even,Model(B),325.3163920969203,3.56393445939417157625
4,4,4,32,3,transit,even-even,Model(B1),450.3163920969203,2.57464822588662133701
4,4,4,32,3,transit,even-even,Model(B2),528.0709286745214,2.19555032675279999475
4,4,4,32,3,transit,even-even,Model(B3),3694.388977338538,.31382897337335709764
4,4,4,32,3,increasing0.25,model-model,Simulator,290.9968,1.0
4,4,4,32,3,increasing0.25,model-model,Model(B),78.65523471094123,3.69964950291504608362
4,4,4,32,3,increasing0.25,model-model,Model(B1),92.61740640096619,3.14192343866977800614
4,4,4,32,3,increasing0.25,model-model,Model(B2),97.16328140843922,2.99492561162848050827
4,4,4,32,3,increasing0.25,model-model,Model(B3),244.13423976419165,1.19195406707831200504
4,4,4,32,3,increasing0.25,model-even,Simulator,291.0840,1.0
4,4,4,32,3,increasing0.25,model-even,Model(B),95.20754076086958,3.05736286930368747816
4,4,4,32,3,increasing0.25,model-even,Model(B1),95.20754076086958,3.05736286930368747816
4,4,4,32,3,increasing0.25,model-even,Model(B2),99.25990731423632,2.93254354024821229857
4,4,4,32,3,increasing0.25,model-even,Model(B3),246.23086566998876,1.18215886220424417462
4,4,4,32,3,increasing0.25,even-model,Simulator,289.6583,1.0
4,4,4,32,3,increasing0.25,even-model,Model(B),93.3337385583524,3.10346831139636794583
4,4,4,32,3,increasing0.25,even-model,Model(B1),93.3337385583524,3.10346831139636794583
4,4,4,32,3,increasing0.25,even-model,Model(B2),93.3337385583524,3.10346831139636794583
4,4,4,32,3,increasing0.25,even-model,Model(B3),183.10067982314374,1.58196190358102365174
4,4,4,32,3,increasing0.25,even-even,Simulator,289.9092,1.0
4,4,4,32,3,increasing0.25,even-even,Model(B),117.14872491638799,2.47471067403350342587
4,4,4,32,3,increasing0.25,even-even,Model(B1),117.14872491638799,2.47471067403350342587
4,4,4,32,3,increasing0.25,even-even,Model(B2),117.14872491638799,2.47471067403350342587
4,4,4,32,3,increasing0.25,even-even,Model(B3),184.67314925249156,1.56985030673639537649
4,4,4,32,3,increasing0.5,model-model,Simulator,580.4540,1.0
4,4,4,32,3,increasing0.5,model-model,Model(B),96.8331188024409,5.99437472611249128465
4,4,4,32,3,increasing0.5,model-model,Model(B1),117.67840579710148,4.93254472703178886488
4,4,4,32,3,increasing0.5,model-model,Model(B2),127.73357275497324,4.54425557416658359623
4,4,4,32,3,increasing0.5,model-model,Model(B3),571.453074793409,1.01575094369707434544
4,4,4,32,3,increasing0.5,model-even,Simulator,580.2763,1.0
4,4,4,32,3,increasing0.5,model-even,Model(B),106.14809782608697,5.46666696703999930586
4,4,4,32,3,increasing0.5,model-even,Model(B1),119.83362205615941,4.84234966817623604518
4,4,4,32,3,increasing0.5,model-even,Model(B2),129.88878901403118,4.46748564217744692967
4,4,4,32,3,increasing0.5,model-even,Model(B3),573.6082910524669,1.01162467323353802330
4,4,4,32,3,increasing0.5,even-model,Simulator,579.6988,1.0
4,4,4,32,3,increasing0.5,even-model,Model(B),91.7644404960981,6.31724878249161528995
4,4,4,32,3,increasing0.5,even-model,Model(B1),147.09800724637682,3.94090178957389374522
4,4,4,32,3,increasing0.5,even-model,Model(B2),159.66696594371655,3.63067461433661170164
4,4,4,32,3,increasing0.5,even-model,Model(B3),714.3163434917612,.81154352029282127821
4,4,4,32,3,increasing0.5,even-even,Simulator,579.8728,1.0
4,4,4,32,3,increasing0.5,even-even,Model(B),105.66101958786234,5.48804849945449576893
4,4,4,32,3,increasing0.5,even-even,Model(B1),149.79202757019928,3.87118599972382061570
4,4,4,32,3,increasing0.5,even-even,Model(B2),162.36098626753898,3.57150331080450353486
4,4,4,32,3,increasing0.5,even-even,Model(B3),717.0103638155838,.80873698521482487471
4,4,4,32,3,increasing0.75,model-model,Simulator,875.1487,1.0
4,4,4,32,3,increasing0.75,model-model,Model(B),106.14809782608697,8.24460087295999895313
4,4,4,32,3,increasing0.75,model-model,Model(B1),120.27498490338164,7.27623205027227904187
4,4,4,32,3,increasing0.75,model-model,Model(B2),136.63077573880489,6.40520918707955898744
4,4,4,32,3,increasing0.75,model-model,Model(B3),866.5444749284603,1.00992935194959271174
4,4,4,32,3,increasing0.75,model-even,Simulator,876.3496,1.0
4,4,4,32,3,increasing0.75,model-even,Model(B),106.14809782608697,8.25591431167999895169
4,4,4,32,3,increasing0.75,model-even,Model(B1),131.33666316699606,6.67254351426388473825
4,4,4,32,3,increasing0.75,model-even,Model(B2),147.69245400241928,5.93361120525253736445
4,4,4,32,3,increasing0.75,model-even,Model(B3),877.6061531920748,.99856820375802471382
