simulation,analysis,data,node,scenario,heuristic,time,model,model-bw,ideal-normalization,model-normalization
4,16,4,16,ideal,model-even,971.9276,963.3454968944101,963.3454968944101,1.00000000000000000000,1.45673780932879252919
4,16,4,16,ideal,even-model,591.5049,584.2032608695652,584.2032608695652,1.00000000000000000000,.88655528686832897028
4,16,4,16,ideal,even-even,729.1300,722.5091226708075,722.5091226708075,1.00000000000000000000,1.09282958824906556497
4,16,4,16,transit,model-model,4658.5642,6422.526498879586,6422.526498879586,6.98231700316519348328,1.00000000000000000000
4,16,4,16,transit,model-even,4655.6515,6182.800502502773,6182.800502502773,4.79012171276955197074,.99937476443922357021
4,16,4,16,transit,even-model,4693.6429,19267.579496638755,19267.579496638755,7.93508709733427398488,1.00752993808693245013
4,16,4,16,transit,even-even,4660.3146,18548.40150750832,18548.40150750832,6.39161000096004827671,1.00037573808685517310
4,16,4,16,increasing0.25,model-model,1545.9153,1238.0842391304348,1238.0842391304348,2.31703808753847827905,1.00000000000000000000
4,16,4,16,increasing0.25,model-even,1820.5764,1683.4775815217395,1683.4775815217395,1.87316051113272223157,1.17766891885991425274
4,16,4,16,increasing0.25,even-model,1161.3322,901.7288842162701,901.7288842162701,1.96335178288463882547,.75122627999088953967
4,16,4,16,increasing0.25,even-even,1168.0368,910.9819412814876,910.9819412814876,1.60195959568252574986,.75556325757303779838
4,16,4,16,increasing0.5,model-model,2329.1344,1698.3695652173915,1698.3695652173915,3.49093712688921642950,1.00000000000000000000
4,16,4,16,increasing0.5,model-even,2328.8907,1815.1279644268775,1815.1279644268775,2.39615656557134502611,.99989536885462685193
4,16,4,16,increasing0.5,even-model,2321.6887,3754.644213697875,3754.644213697875,3.92505404435364778888,.99680323299505601737
4,16,4,16,increasing0.5,even-even,2321.1597,3686.545198752223,3686.545198752223,3.18346481423065845596,.99657610999176346371
4,16,4,16,increasing0.75,model-model,3490.4832,3245.2145949586175,3245.2145949586175,5.23158191028524511439,1.00000000000000000000
4,16,4,16,increasing0.75,model-even,3474.6210,3212.9307407919514,3212.9307407919514,3.57497924742542551523,.99545558620651719509
4,16,4,16,increasing0.75,even-model,3492.5560,9735.643784875852,9735.643784875852,5.90452589657329973090,1.00059384328221376341
4,16,4,16,increasing0.75,even-even,3566.8098,9638.792222375854,9638.792222375854,4.89187085979180667370,1.02186705840612554731
4,16,4,16,decreasing0.25,model-model,1390.3279,1373.134963768116,9638.792222375854,2.08384165579277769933,1.00000000000000000000
4,16,4,16,decreasing0.25,model-even,1529.6445,1509.6618357487923,9638.792222375854,1.57382556066933380634,1.10020413170159355933
4,16,4,16,decreasing0.25,even-model,1183.8238,2127.6011917916517,9638.792222375854,2.00137615089917260195,.85147093717963942175
4,16,4,16,decreasing0.25,even-even,1175.5385,2078.453263802521,9638.792222375854,1.61224815876455501762,.84551169547845511839
4,16,4,16,decreasing0.5,model-model,2321.2325,2141.59934940282,9261.873744114982,3.47909365573402422621,1.00000000000000000000
4,16,4,16,decreasing0.5,model-even,2334.9843,2126.8739191491973,9261.873744114982,2.40242616836891966027,1.00592435268763469406
4,16,4,16,decreasing0.5,even-model,2335.5636,6424.79804820846,9261.873744114982,3.94851099289287375303,1.00617391838172177927
4,16,4,16,decreasing0.5,even-even,2340.5133,6380.62175744759,9261.873744114982,3.21000822898522897151,1.00830627694554509296
4,16,4,16,decreasing0.75,model-model,3488.4930,4301.410385323855,8827.346909875854,5.22859897247369807849,1.00000000000000000000
4,16,4,16,decreasing0.75,model-even,3476.3514,4233.125059236898,8827.346909875854,3.57675962695163713840,.99651952863313757545
4,16,4,16,decreasing0.75,even-model,3502.0816,12904.231155971564,12904.231155971564,5.92062990517914559963,1.00389526365682832099
4,16,4,16,decreasing0.75,even-even,3618.9530,12699.375177710694,12699.375177710694,4.96338513022369124847,1.03739723714509388437
4,16,4,16,ideal,model-model,660.9320,653.7545289855074,653.7545289855074,1.00000000000000000000,1.00000000000000000000
4,16,4,16,ideal,model-even,828.9553,820.55615942029,820.55615942029,1.00000000000000000000,1.25422176562793146647
4,16,4,16,ideal,even-model,590.5170,583.9514266304349,583.9514266304349,1.00000000000000000000,.89346105196903766196
4,16,4,16,ideal,even-even,732.7572,726.1379076086957,726.1379076086957,1.00000000000000000000,1.10867260171999540043
4,16,4,16,transit,model-model,4659.0751,6470.590967928903,6470.590967928903,7.04925030108997597332,1.00000000000000000000
4,16,4,16,transit,model-even,4661.1870,6204.64678767528,6204.64678767528,5.62296543613389045223,1.00045328739174004728
4,16,4,16,transit,even-model,4691.6298,19411.772903786714,19411.772903786714,7.94495298187859113285,1.00698737395325522870
4,16,4,16,transit,even-even,4660.4455,18613.940363025842,18613.940363025842,6.36014971944322075579,1.00029413563219875979
4,16,4,16,increasing0.25,model-model,1584.5453,1238.6415307971015,1238.6415307971015,2.39744073520422675857,1.00000000000000000000
4,16,4,16,increasing0.25,model-even,1756.1293,1514.8729096989969,1514.8729096989969,2.11848491709987257455,1.10828595433655320551
4,16,4,16,increasing0.25,even-model,1167.3970,894.0419241338404,894.0419241338404,1.97690667669178025357,.73673942928611760105
4,16,4,16,increasing0.25,even-even,1162.3915,909.4250763077532,909.4250763077532,1.58632559325244432944,.73358047889195720690
4,16,4,16,increasing0.5,model-model,2337.7099,1509.6618357487923,1509.6618357487923,3.53699003830953865148,1.00000000000000000000
4,16,4,16,increasing0.5,model-even,2333.3411,1593.5321557971015,1593.5321557971015,2.81479725143201328226,.99813116246802051871
4,16,4,16,increasing0.5,even-model,2324.0432,3818.735466475991,3818.735466475991,3.93560761163522811366,.99415380839170848358
4,16,4,16,increasing0.5,even-even,2322.2282,3841.067837399904,3841.067837399904,3.16916462915683394172,.99337740752178018324
4,16,4,16,increasing0.75,model-model,3491.6507,3354.959600356372,3354.959600356372,5.28291972547856663015,1.00000000000000000000
4,16,4,16,increasing0.75,model-even,3488.2032,3275.3454699215895,3275.3454699215895,4.20795089916187278131,.99901264464970679913
4,16,4,16,increasing0.75,even-model,3494.9726,10064.878801069117,10064.878801069117,5.91849616522470987287,1.00095138382542102507
4,16,4,16,increasing0.75,even-even,3544.1197,9826.036409764769,9826.036409764769,4.83669037984205409377,1.01502698995635502715
4,16,4,16,decreasing0.25,model-model,1394.5046,1378.0190217391305,9826.036409764769,2.10990631411400870286,1.00000000000000000000
4,16,4,16,decreasing0.25,model-even,1529.4386,1510.7144268774705,9826.036409764769,1.84501938765576382707,1.09676124410059314253
4,16,4,16,decreasing0.25,even-model,1171.8375,2064.311782940203,9826.036409764769,1.98442635859763563115,.84032530262001287052
4,16,4,16,decreasing0.25,even-even,1171.6174,2026.9292494580604,9826.036409764769,1.59891625766352074056,.84016746879142600175
4,16,4,16,decreasing0.5,model-model,2337.7751,2170.7552273251126,9646.856042916943,3.53708868688458116720,1.00000000000000000000
4,16,4,16,decreasing0.5,model-even,2338.6929,2116.4988678746295,9646.856042916943,2.82125332934115989125,1.00039259550672774297
4,16,4,16,decreasing0.5,even-model,2342.0942,6512.265681975336,9646.856042916943,3.96617574091855103240,1.00184752588048354180
4,16,4,16,decreasing0.5,even-even,2338.7095,6349.4966036238875,9646.856042916943,3.19165679982400718819,1.00039969627531750167
4,16,4,16,decreasing0.75,model-model,3478.6510,4381.324195834577,9047.570377156073,5.26325098497273547051,1.00000000000000000000
4,16,4,16,decreasing0.75,model-even,3478.2025,4258.32068587081,9047.570377156073,4.19588667808746744245,.99987107071103137394
4,16,4,16,decreasing0.75,even-model,3558.7469,13143.972587503731,13143.972587503731,6.02649356411415759410,1.02302498870970384784
4,16,4,16,decreasing0.75,even-even,3632.0986,12774.962057612427,12774.962057612427,4.95675593498091864535,1.04411123737333811296
4,16,4,16,ideal,model-model,767.9363,760.05827294686,760.05827294686,1.00000000000000000000,1.00000000000000000000
4,16,4,16,ideal,model-even,960.0614,951.5626293995862,951.5626293995862,1.00000000000000000000,1.25018364153380950998
4,16,4,16,ideal,even-model,640.2976,633.0264945652175,633.0264945652175,1.00000000000000000000,.83378999013329621219
4,16,4,16,ideal,even-even,721.9361,715.2774650621119,715.2774650621119,1.00000000000000000000,.94009893789367685835
4,16,4,16,transit,model-model,4635.9492,6499.00387394451,6499.00387394451,6.03689290374735508661,1.00000000000000000000
4,16,4,16,transit,model-even,4657.7500,6213.304938256104,6213.304938256104,4.85151262200521758295,1.00470255368630872831
4,16,4,16,transit,even-model,4694.7642,19497.011621833524,19497.011621833524,7.33215960828214880080,1.01268672227901030494
4,16,4,16,transit,even-even,4653.1788,18639.914814768308,18639.914814768308,6.44541642951502217440,1.00371652044849844342
4,16,4,16,increasing0.25,model-model,1167.3683,767.4522758152175,767.4522758152175,1.52013689156249027425,1.00000000000000000000
4,16,4,16,increasing0.25,model-even,1195.5630,908.3097826086957,908.3097826086957,1.24529847778485834343,1.02415236048469022158
4,16,4,16,increasing0.25,even-model,1163.0744,908.6183938753297,908.6183938753297,1.81645909652011814506,.99632172639945765188
4,16,4,16,increasing0.25,even-even,1164.4927,907.4850435583006,907.4850435583006,1.61301353402330206232,.99753668143978211503
4,16,4,16,increasing0.5,model-model,2334.3168,1698.3695652173915,1698.3695652173915,3.03972712320019251596,1.00000000000000000000
4,16,4,16,increasing0.5,model-even,2332.7160,1775.3295454545455,1775.3295454545455,2.42975709678568474891,.99931423189860090969
4,16,4,16,increasing0.5,even-model,2324.1314,3856.840898088258,3856.840898088258,3.62976747062615883614,.99563666765367922640
4,16,4,16,increasing0.5,even-even,2327.9745,3829.9088328708663,3829.9088328708663,3.22462680561340539695,.99728301659826121287
4,16,4,16,increasing0.75,model-model,3495.3549,3404.9084331058993,3404.9084331058993,4.55162088313835405358,1.00000000000000000000
4,16,4,16,increasing0.75,model-even,3478.3606,3382.5407927073493,3382.5407927073493,3.62306056675125153453,.99513803305066389681
4,16,4,16,increasing0.75,even-model,3499.2642,10214.725299317699,10214.725299317699,5.46505906003708275651,1.00111842720176998335
4,16,4,16,increasing0.75,even-even,3654.6980,10147.622378122047,10147.622378122047,5.06235662685381711760,1.04558710189915192874
4,16,4,16,decreasing0.25,model-model,1315.9472,1294.4987922705316,10147.622378122047,1.71361504853983331690,1.00000000000000000000
4,16,4,16,decreasing0.25,model-even,1630.1822,1611.1707015810277,10147.622378122047,1.69799785722038194640,1.23878997576802473533
4,16,4,16,decreasing0.25,even-model,1184.4062,2059.22855458592,10147.622378122047,1.84977454233781291699,.90004082230654846942
4,16,4,16,decreasing0.25,even-even,1182.0906,2015.8911492093669,10147.622378122047,1.63738951411350672171,.89828117723872203991
4,16,4,16,decreasing0.5,model-model,2334.1079,2199.3544123679562,9568.112527578569,3.03945509542913910958,1.00000000000000000000
4,16,4,16,decreasing0.5,model-even,2332.3273,2126.998188787038,9568.112527578569,2.42935222684715790052,.99923713895145978469
4,16,4,16,decreasing0.5,even-model,2335.6782,6598.063237103869,9568.112527578569,3.64780096005357508758,1.00067276238600623390
4,16,4,16,decreasing0.5,even-even,2336.2093,6380.994566361115,9568.112527578569,3.23603335530665387144,1.00090030113860631721
4,16,4,16,decreasing0.75,model-model,3487.6570,4407.583503883777,9151.566671600309,4.54159674441747316802,1.00000000000000000000
4,16,4,16,decreasing0.75,model-even,3476.8718,4269.243263847546,9151.566671600309,3.62150983260028993978,.99690760874707575888
4,16,4,16,decreasing0.75,even-model,3551.3347,13222.750511651333,13222.750511651333,5.54638140139834976735,1.01825801677171809039
4,16,4,16,decreasing0.75,even-even,3661.9183,12807.729791542635,12807.729791542635,5.07235792752294836066,1.04996514852234609079
4,16,4,16,ideal,model-model,712.0064,704.3654891304348,704.3654891304348,1.00000000000000000000,1.00000000000000000000
4,16,4,16,ideal,model-even,963.0453,954.4896480331264,954.4896480331264,1.00000000000000000000,1.35257955546466998049
4,16,4,16,ideal,even-model,586.9101,579.688722826087,579.688722826087,1.00000000000000000000,.82430452872333731831
4,16,4,16,ideal,even-even,722.5235,715.8672360248448,715.8672360248448,1.00000000000000000000,1.01477107509145985204
4,16,4,16,transit,model-model,4663.0816,6468.61156508415,6468.61156508415,6.54921304078165589522,1.00000000000000000000
4,16,4,16,transit,model-even,4654.5396,6200.650740808788,6200.650740808788,4.83314710117997564600,.99816816415994092833
4,16,4,16,transit,even-model,4694.2804,19405.83469525245,19405.83469525245,7.99829548000622241805,1.00669059705067138434
4,16,4,16,transit,even-even,4653.2434,18601.952222426364,18601.952222426364,6.44026581834362480943,.99789019347205933518
4,16,4,16,increasing0.25,model-model,1163.8797,904.3334842995171,904.3334842995171,1.63464780653657045779,1.00000000000000000000
4,16,4,16,increasing0.25,model-even,1165.9990,1044.5167572463768,1044.5167572463768,1.21074159232177344097,1.00182089265754871401
4,16,4,16,increasing0.25,even-model,1165.7853,982.7183193559289,982.7183193559289,1.98630982837064824749,1.00163728261606418601
4,16,4,16,increasing0.25,even-even,1163.5181,989.7931608414362,989.7931608414362,1.61035329646717373206,.99968931496957975983
4,16,4,16,increasing0.5,model-model,2321.0604,1647.0314009661834,1647.0314009661834,3.25988698977986714726,1.00000000000000000000
4,16,4,16,increasing0.5,model-even,2328.6942,1793.8962450592885,1793.8962450592885,2.41805260874021190903,1.00328892776767032861
4,16,4,16,increasing0.5,even-model,2324.8755,4050.6287953086994,4050.6287953086994,3.96121228787850132413,1.00164368837622665915
4,16,4,16,increasing0.5,even-even,2322.4550,3908.712185254352,3908.712185254352,3.21436603792125792448,1.00060084606156737670
4,16,4,16,increasing0.75,model-model,3477.3601,3398.5451677826964,3398.5451677826964,4.88388882459483510260,1.00000000000000000000
4,16,4,16,increasing0.75,model-even,3477.5944,3394.796979376899,3394.796979376899,3.61103927302277473344,1.00006737869914594119
4,16,4,16,increasing0.75,even-model,3495.4327,10195.635503348089,10195.635503348089,5.95565266298876097037,1.00519721843015337985
4,16,4,16,increasing0.75,even-even,3671.1064,10184.390938130698,10184.390938130698,5.08095086180587897833,1.05571649021911765767
4,16,4,16,decreasing0.25,model-model,1512.4970,1416.411956521739,10184.390938130698,2.12427444472409236770,1.00000000000000000000
4,16,4,16,decreasing0.25,model-even,1861.2332,1840.9704106280194,10184.390938130698,1.93265384297083428993,1.23056984575837175214
4,16,4,16,decreasing0.25,even-model,1173.7719,1970.5787250392164,10184.390938130698,1.99991770460245955896,.77604907646097810441
4,16,4,16,decreasing0.25,even-even,1175.1438,1966.0656233311418,10184.390938130698,1.62644370736730362403,.77695611958238594853
4,16,4,16,decreasing0.5,model-model,2337.2331,2128.0482146010118,9547.05432128287,3.28260125189885933609,1.00000000000000000000
4,16,4,16,decreasing0.5,model-even,2325.5205,2074.357846243524,9547.05432128287,2.41475712513211995323,.99498868983157905816
4,16,4,16,decreasing0.5,even-model,2335.0599,6384.144643803035,9547.05432128287,3.97856486027417146169,.99907018260181237378
4,16,4,16,decreasing0.5,even-even,2334.0241,6223.073538730571,9547.05432128287,3.23037811226901270339,.99862700900479288950
4,16,4,16,decreasing0.75,model-model,3493.5835,4328.32068733762,9277.652147369829,4.90667429393893088601,1.00000000000000000000
4,16,4,16,decreasing0.75,model-even,3476.5191,4201.958142047765,9277.652147369829,3.60992271080083148736,.99511550246330165001
4,16,4,16,decreasing0.75,even-model,3503.0422,12984.962062012857,12984.962062012857,5.96861802173791181988,1.00270744924230378349
